Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:07:39.105000,NOR,4,0 days 00:01:40.710000,36.0,2.0,,,0 days 00:00:31.889000,0 days 00:00:41.323000,0 days 00:00:27.498000,0 days 02:06:30.308000,0 days 02:07:11.631000,0 days 02:07:39.129000,294.0,245.0,235.0,304.0,True,INTERMEDIATE,25.0,True,McLaren,0 days 02:05:58.395000,2025-07-06 15:13:39.008,1,2.0,False,,False,True
0 days 02:09:19.908000,NOR,4,0 days 00:01:40.803000,37.0,2.0,,,0 days 00:00:31.943000,0 days 00:00:41.518000,0 days 00:00:27.342000,0 days 02:08:11.072000,0 days 02:08:52.590000,0 days 02:09:19.932000,293.0,245.0,237.0,305.0,False,INTERMEDIATE,26.0,True,McLaren,0 days 02:07:39.105000,2025-07-06 15:15:19.718,1,2.0,False,,False,True
0 days 02:10:59.576000,NOR,4,0 days 00:01:39.668000,38.0,2.0,,,0 days 00:00:31.754000,0 days 00:00:41.103000,0 days 00:00:26.811000,0 days 02:09:51.686000,0 days 02:10:32.789000,0 days 02:10:59.600000,291.0,247.0,240.0,304.0,True,INTERMEDIATE,27.0,True,McLaren,0 days 02:09:19.908000,2025-07-06 15:17:00.521,1,2.0,False,,False,True
0 days 02:12:39.126000,NOR,4,0 days 00:01:39.550000,39.0,2.0,,,0 days 00:00:31.646000,0 days 00:00:41.063000,0 days 00:00:26.841000,0 days 02:11:31.246000,0 days 02:12:12.309000,0 days 02:12:39.150000,293.0,245.0,242.0,306.0,True,INTERMEDIATE,28.0,True,McLaren,0 days 02:10:59.576000,2025-07-06 15:18:40.189,1,2.0,False,,False,True
0 days 02:14:18.412000,NOR,4,0 days 00:01:39.286000,40.0,2.0,,,0 days 00:00:31.664000,0 days 00:00:40.844000,0 days 00:00:26.778000,0 days 02:13:10.814000,0 days 02:13:51.658000,0 days 02:14:18.436000,292.0,246.0,246.0,305.0,True,INTERMEDIATE,29.0,True,McLaren,0 days 02:12:39.126000,2025-07-06 15:20:19.739,12,2.0,False,,False,True
0 days 02:15:57.709000,NOR,4,0 days 00:01:39.297000,41.0,2.0,,,0 days 00:00:31.556000,0 days 00:00:41.023000,0 days 00:00:26.718000,0 days 02:14:49.992000,0 days 02:15:31.015000,0 days 02:15:57.733000,295.0,242.0,247.0,306.0,False,INTERMEDIATE,30.0,True,McLaren,0 days 02:14:18.412000,2025-07-06 15:21:59.025,1,2.0,False,,False,True
0 days 02:17:36.487000,NOR,4,0 days 00:01:38.778000,42.0,2.0,,,0 days 00:00:31.697000,0 days 00:00:40.554000,0 days 00:00:26.527000,0 days 02:16:29.430000,0 days 02:17:09.984000,0 days 02:17:36.511000,,247.0,246.0,306.0,True,INTERMEDIATE,31.0,True,McLaren,0 days 02:15:57.709000,2025-07-06 15:23:38.322,1,2.0,False,,False,True
0 days 02:19:15.492000,NOR,4,0 days 00:01:39.005000,43.0,2.0,,,0 days 00:00:31.622000,0 days 00:00:40.853000,0 days 00:00:26.530000,0 days 02:18:08.133000,0 days 02:18:48.986000,0 days 02:19:15.516000,,244.0,245.0,308.0,False,INTERMEDIATE,32.0,True,McLaren,0 days 02:17:36.487000,2025-07-06 15:25:17.100,12,2.0,False,,False,True
0 days 02:20:54.395000,NOR,4,0 days 00:01:38.903000,44.0,2.0,,0 days 02:20:48.417000,0 days 00:00:31.454000,0 days 00:00:41.257000,0 days 00:00:26.192000,0 days 02:19:46.970000,0 days 02:20:28.227000,0 days 02:20:54.419000,276.0,245.0,,244.0,False,INTERMEDIATE,33.0,True,McLaren,0 days 02:19:15.492000,2025-07-06 15:26:56.105,12,1.0,False,,False,False
0 days 02:22:52.343000,NOR,4,0 days 00:01:57.948000,45.0,3.0,0 days 02:21:16.628000,,0 days 00:00:52.626000,0 days 00:00:39.764000,0 days 00:00:25.558000,0 days 02:21:47.045000,0 days 02:22:26.809000,0 days 02:22:52.367000,295.0,256.0,251.0,306.0,False,MEDIUM,1.0,True,McLaren,0 days 02:20:54.395000,2025-07-06 15:28:35.008,1,1.0,False,,False,False
