Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 03:15:33.076000,RUS,63,0 days 00:01:47.187000,30.0,2.0,,,0 days 00:00:30.967000,0 days 00:00:47.480000,0 days 00:00:28.740000,0 days 03:14:16.933000,0 days 03:15:04.413000,0 days 03:15:33.153000,328.0,207.0,219.0,316.0,False,MEDIUM,18.0,True,Mercedes,0 days 03:13:45.889000,2025-07-27 15:19:13.859,1,5.0,False,,False,True
0 days 03:17:20.344000,RUS,63,0 days 00:01:47.268000,31.0,2.0,,,0 days 00:00:30.954000,0 days 00:00:47.479000,0 days 00:00:28.835000,0 days 03:16:04.107000,0 days 03:16:51.586000,0 days 03:17:20.421000,,206.0,220.0,,False,MEDIUM,19.0,True,Mercedes,0 days 03:15:33.076000,2025-07-27 15:21:01.046,1,5.0,False,,False,True
0 days 03:19:07.684000,RUS,63,0 days 00:01:47.340000,32.0,2.0,,,0 days 00:00:31.003000,0 days 00:00:47.615000,0 days 00:00:28.722000,0 days 03:17:51.424000,0 days 03:18:39.039000,0 days 03:19:07.761000,327.0,205.0,220.0,,False,MEDIUM,20.0,True,Mercedes,0 days 03:17:20.344000,2025-07-27 15:22:48.314,1,5.0,False,,False,True
0 days 03:20:54.864000,RUS,63,0 days 00:01:47.180000,33.0,2.0,,,0 days 00:00:31.031000,0 days 00:00:47.482000,0 days 00:00:28.667000,0 days 03:19:38.792000,0 days 03:20:26.274000,0 days 03:20:54.941000,326.0,208.0,221.0,,False,MEDIUM,21.0,True,Mercedes,0 days 03:19:07.684000,2025-07-27 15:24:35.654,1,5.0,False,,False,True
0 days 03:22:41.923000,RUS,63,0 days 00:01:47.059000,34.0,2.0,,,0 days 00:00:30.962000,0 days 00:00:47.379000,0 days 00:00:28.718000,0 days 03:21:25.903000,0 days 03:22:13.282000,0 days 03:22:42,327.0,208.0,221.0,315.0,False,MEDIUM,22.0,True,Mercedes,0 days 03:20:54.864000,2025-07-27 15:26:22.834,1,5.0,False,,False,True
0 days 03:24:28.771000,RUS,63,0 days 00:01:46.848000,35.0,2.0,,,0 days 00:00:30.920000,0 days 00:00:47.279000,0 days 00:00:28.649000,0 days 03:23:12.920000,0 days 03:24:00.199000,0 days 03:24:28.848000,,208.0,221.0,316.0,True,MEDIUM,23.0,True,Mercedes,0 days 03:22:41.923000,2025-07-27 15:28:09.893,1,5.0,False,,False,True
0 days 03:26:15.913000,RUS,63,0 days 00:01:47.142000,36.0,2.0,,,0 days 00:00:31.055000,0 days 00:00:47.470000,0 days 00:00:28.617000,0 days 03:24:59.903000,0 days 03:25:47.373000,0 days 03:26:15.990000,326.0,207.0,221.0,,False,MEDIUM,24.0,True,Mercedes,0 days 03:24:28.771000,2025-07-27 15:29:56.741,1,5.0,False,,False,True
0 days 03:28:02.550000,RUS,63,0 days 00:01:46.637000,37.0,2.0,,,0 days 00:00:30.891000,0 days 00:00:47.203000,0 days 00:00:28.543000,0 days 03:26:46.881000,0 days 03:27:34.084000,0 days 03:28:02.627000,,211.0,221.0,,True,MEDIUM,25.0,True,Mercedes,0 days 03:26:15.913000,2025-07-27 15:31:43.883,1,5.0,False,,False,True
0 days 03:29:49.364000,RUS,63,0 days 00:01:46.814000,38.0,2.0,,,0 days 00:00:30.921000,0 days 00:00:47.245000,0 days 00:00:28.648000,0 days 03:28:33.548000,0 days 03:29:20.793000,0 days 03:29:49.441000,,206.0,221.0,315.0,False,MEDIUM,26.0,True,Mercedes,0 days 03:28:02.550000,2025-07-27 15:33:30.520,1,5.0,False,,False,True
0 days 03:31:35.977000,RUS,63,0 days 00:01:46.613000,39.0,2.0,,,0 days 00:00:30.766000,0 days 00:00:47.216000,0 days 00:00:28.631000,0 days 03:30:20.207000,0 days 03:31:07.423000,0 days 03:31:36.054000,327.0,208.0,221.0,316.0,True,MEDIUM,27.0,True,Mercedes,0 days 03:29:49.364000,2025-07-27 15:35:17.334,1,5.0,False,,False,True
