Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:30:25.295000,NOR,4,0 days 00:01:59.136000,6.0,1.0,,,0 days 00:00:33.123000,0 days 00:00:54.396000,0 days 00:00:31.617000,0 days 02:28:59.321000,0 days 02:29:53.717000,0 days 02:30:25.334000,298.0,179.0,209.0,296.0,True,INTERMEDIATE,6.0,True,McLaren,0 days 02:28:26.159000,2025-07-27 14:33:54.129,1,2.0,False,,False,True
0 days 02:32:25.154000,NOR,4,0 days 00:01:59.859000,7.0,1.0,,,0 days 00:00:33.245000,0 days 00:00:54.894000,0 days 00:00:31.720000,0 days 02:30:58.579000,0 days 02:31:53.473000,0 days 02:32:25.193000,295.0,167.0,210.0,300.0,False,INTERMEDIATE,7.0,True,McLaren,0 days 02:30:25.295000,2025-07-27 14:35:53.265,1,2.0,False,,False,True
0 days 02:34:25.901000,NOR,4,0 days 00:02:00.747000,8.0,1.0,,,0 days 00:00:33.377000,0 days 00:00:55.317000,0 days 00:00:32.053000,0 days 02:32:58.570000,0 days 02:33:53.887000,0 days 02:34:25.940000,293.0,171.0,206.0,295.0,False,INTERMEDIATE,8.0,True,McLaren,0 days 02:32:25.154000,2025-07-27 14:37:53.124,1,2.0,False,,False,True
0 days 02:36:27.742000,NOR,4,0 days 00:02:01.841000,9.0,1.0,,,0 days 00:00:33.757000,0 days 00:00:55.761000,0 days 00:00:32.323000,0 days 02:34:59.697000,0 days 02:35:55.458000,0 days 02:36:27.781000,297.0,164.0,205.0,298.0,False,INTERMEDIATE,9.0,True,McLaren,0 days 02:34:25.901000,2025-07-27 14:39:53.871,1,2.0,False,,False,True
0 days 02:38:30.027000,NOR,4,0 days 00:02:02.285000,10.0,1.0,,,0 days 00:00:33.815000,0 days 00:00:56.274000,0 days 00:00:32.196000,0 days 02:37:01.596000,0 days 02:37:57.870000,0 days 02:38:30.066000,302.0,173.0,198.0,,False,INTERMEDIATE,10.0,True,McLaren,0 days 02:36:27.742000,2025-07-27 14:41:55.712,1,2.0,False,,False,True
0 days 02:40:31.603000,NOR,4,0 days 00:02:01.576000,11.0,1.0,,,0 days 00:00:33.670000,0 days 00:00:56.152000,0 days 00:00:31.754000,0 days 02:39:03.736000,0 days 02:39:59.888000,0 days 02:40:31.642000,304.0,174.0,207.0,305.0,False,INTERMEDIATE,11.0,True,McLaren,0 days 02:38:30.027000,2025-07-27 14:43:57.997,1,2.0,False,,False,True
0 days 02:42:32.061000,NOR,4,0 days 00:02:00.458000,12.0,1.0,,,0 days 00:00:33.459000,0 days 00:00:55.493000,0 days 00:00:31.506000,0 days 02:41:05.101000,0 days 02:42:00.594000,0 days 02:42:32.100000,,172.0,209.0,306.0,False,INTERMEDIATE,12.0,True,McLaren,0 days 02:40:31.603000,2025-07-27 14:45:59.573,1,1.0,False,,False,True
0 days 02:44:35.023000,NOR,4,0 days 00:02:02.962000,13.0,1.0,,0 days 02:44:31.199000,0 days 00:00:33.105000,0 days 00:00:53.967000,0 days 00:00:35.890000,0 days 02:43:05.205000,0 days 02:43:59.172000,0 days 02:44:35.062000,,181.0,,305.0,False,INTERMEDIATE,13.0,True,McLaren,0 days 02:42:32.061000,2025-07-27 14:48:00.031,1,1.0,False,,False,False
0 days 02:46:45.939000,NOR,4,0 days 00:02:10.916000,14.0,2.0,0 days 02:44:55.556000,,0 days 00:00:50.208000,0 days 00:00:50.967000,0 days 00:00:29.741000,0 days 02:45:25.270000,0 days 02:46:16.237000,0 days 02:46:45.978000,310.0,202.0,219.0,273.0,False,HARD,1.0,True,McLaren,0 days 02:44:35.023000,2025-07-27 14:50:02.993,1,2.0,False,,False,False
0 days 02:48:34.900000,NOR,4,0 days 00:01:48.961000,15.0,2.0,,,0 days 00:00:32.108000,0 days 00:00:47.843000,0 days 00:00:29.010000,0 days 02:47:18.086000,0 days 02:48:05.929000,0 days 02:48:34.939000,306.0,206.0,221.0,308.0,True,HARD,2.0,True,McLaren,0 days 02:46:45.939000,2025-07-27 14:52:13.909,1,2.0,False,,False,True
0 days 02:50:22.749000,NOR,4,0 days 00:01:47.849000,16.0,2.0,,,0 days 00:00:31.425000,0 days 00:00:47.500000,0 days 00:00:28.924000,0 days 02:49:06.364000,0 days 02:49:53.864000,0 days 02:50:22.788000,310.0,209.0,221.0,311.0,True,HARD,3.0,True,McLaren,0 days 02:48:34.900000,2025-07-27 14:54:02.870,1,2.0,False,,False,True
0 days 02:52:09.666000,NOR,4,0 days 00:01:46.917000,17.0,2.0,,,0 days 00:00:31.333000,0 days 00:00:46.677000,0 days 00:00:28.907000,0 days 02:50:54.121000,0 days 02:51:40.798000,0 days 02:52:09.705000,312.0,208.0,216.0,312.0,True,HARD,4.0,True,McLaren,0 days 02:50:22.749000,2025-07-27 14:55:50.719,1,2.0,False,,False,True
0 days 02:53:56.531000,NOR,4,0 days 00:01:46.865000,18.0,2.0,,,0 days 00:00:31.457000,0 days 00:00:46.505000,0 days 00:00:28.903000,0 days 02:52:41.162000,0 days 02:53:27.667000,0 days 02:53:56.570000,314.0,208.0,221.0,,True,HARD,5.0,True,McLaren,0 days 02:52:09.666000,2025-07-27 14:57:37.636,1,2.0,False,,False,True
0 days 02:55:42.875000,NOR,4,0 days 00:01:46.344000,19.0,2.0,,,0 days 00:00:31.243000,0 days 00:00:46.343000,0 days 00:00:28.758000,0 days 02:54:27.813000,0 days 02:55:14.156000,0 days 02:55:42.914000,313.0,210.0,218.0,,True,HARD,6.0,True,McLaren,0 days 02:53:56.531000,2025-07-27 14:59:24.501,1,2.0,False,,False,True
0 days 02:57:29.539000,NOR,4,0 days 00:01:46.664000,20.0,2.0,,,0 days 00:00:31.277000,0 days 00:00:46.635000,0 days 00:00:28.752000,0 days 02:56:14.191000,0 days 02:57:00.826000,0 days 02:57:29.578000,,210.0,221.0,313.0,False,HARD,7.0,True,McLaren,0 days 02:55:42.875000,2025-07-27 15:01:10.845,1,2.0,False,,False,True
0 days 02:59:16.083000,NOR,4,0 days 00:01:46.544000,21.0,2.0,,,0 days 00:00:31.183000,0 days 00:00:46.586000,0 days 00:00:28.775000,0 days 02:58:00.761000,0 days 02:58:47.347000,0 days 02:59:16.122000,314.0,209.0,221.0,312.0,False,HARD,8.0,True,McLaren,0 days 02:57:29.539000,2025-07-27 15:02:57.509,1,2.0,False,,False,True
0 days 03:01:02.523000,NOR,4,0 days 00:01:46.440000,22.0,2.0,,,0 days 00:00:31.100000,0 days 00:00:46.577000,0 days 00:00:28.763000,0 days 02:59:47.222000,0 days 03:00:33.799000,0 days 03:01:02.562000,,208.0,221.0,314.0,False,HARD,9.0,True,McLaren,0 days 02:59:16.083000,2025-07-27 15:04:44.053,1,2.0,False,,False,True
0 days 03:02:49.057000,NOR,4,0 days 00:01:46.534000,23.0,2.0,,,0 days 00:00:31.116000,0 days 00:00:46.691000,0 days 00:00:28.727000,0 days 03:01:33.678000,0 days 03:02:20.369000,0 days 03:02:49.096000,313.0,209.0,221.0,313.0,False,HARD,10.0,True,McLaren,0 days 03:01:02.523000,2025-07-27 15:06:30.493,1,2.0,False,,False,True
0 days 03:04:35.250000,NOR,4,0 days 00:01:46.193000,24.0,2.0,,,0 days 00:00:31.111000,0 days 00:00:46.415000,0 days 00:00:28.667000,0 days 03:03:20.207000,0 days 03:04:06.622000,0 days 03:04:35.289000,314.0,208.0,220.0,,True,HARD,11.0,True,McLaren,0 days 03:02:49.057000,2025-07-27 15:08:17.027,1,2.0,False,,False,True
0 days 03:06:21.449000,NOR,4,0 days 00:01:46.199000,25.0,2.0,,,0 days 00:00:31.096000,0 days 00:00:46.326000,0 days 00:00:28.777000,0 days 03:05:06.385000,0 days 03:05:52.711000,0 days 03:06:21.488000,,207.0,220.0,,False,HARD,12.0,True,McLaren,0 days 03:04:35.250000,2025-07-27 15:10:03.220,1,2.0,False,,False,True
