Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 02:03:09.543000,RUS,63,0 days 00:01:44.928000,33.0,2.0,,,0 days 00:00:32.259000,0 days 00:00:43.664000,0 days 00:00:29.005000,0 days 02:01:56.886000,0 days 02:02:40.550000,0 days 02:03:09.555000,,246.0,223.0,311.0,False,INTERMEDIATE,23.0,True,Mercedes,0 days 02:01:24.615000,2025-07-06 15:09:05.228,1,7.0,False,,False,True
0 days 02:04:53.902000,RUS,63,0 days 00:01:44.359000,34.0,2.0,,,0 days 00:00:32.311000,0 days 00:00:43.740000,0 days 00:00:28.308000,0 days 02:03:41.866000,0 days 02:04:25.606000,0 days 02:04:53.914000,302.0,246.0,228.0,320.0,False,INTERMEDIATE,24.0,True,Mercedes,0 days 02:03:09.543000,2025-07-06 15:10:50.156,1,7.0,False,,False,True
0 days 02:06:36.697000,RUS,63,0 days 00:01:42.795000,35.0,2.0,,,0 days 00:00:32.079000,0 days 00:00:42.637000,0 days 00:00:28.079000,0 days 02:05:25.993000,0 days 02:06:08.630000,0 days 02:06:36.709000,292.0,248.0,232.0,323.0,False,INTERMEDIATE,25.0,True,Mercedes,0 days 02:04:53.902000,2025-07-06 15:12:34.515,1,7.0,False,,False,True
0 days 02:08:19.199000,RUS,63,0 days 00:01:42.502000,36.0,2.0,,,0 days 00:00:32.073000,0 days 00:00:42.571000,0 days 00:00:27.858000,0 days 02:07:08.782000,0 days 02:07:51.353000,0 days 02:08:19.211000,308.0,244.0,233.0,318.0,False,INTERMEDIATE,26.0,True,Mercedes,0 days 02:06:36.697000,2025-07-06 15:14:17.310,1,7.0,False,,False,True
0 days 02:10:01.049000,RUS,63,0 days 00:01:41.850000,37.0,2.0,,,0 days 00:00:31.954000,0 days 00:00:42.202000,0 days 00:00:27.694000,0 days 02:08:51.165000,0 days 02:09:33.367000,0 days 02:10:01.061000,310.0,246.0,235.0,322.0,False,INTERMEDIATE,27.0,True,Mercedes,0 days 02:08:19.199000,2025-07-06 15:15:59.812,1,8.0,False,,False,True
0 days 02:11:42.227000,RUS,63,0 days 00:01:41.178000,38.0,2.0,,0 days 02:11:36.329000,0 days 00:00:32.070000,0 days 00:00:42.790000,0 days 00:00:26.318000,0 days 02:10:33.131000,0 days 02:11:15.921000,0 days 02:11:42.239000,297.0,246.0,,322.0,False,INTERMEDIATE,28.0,True,Mercedes,0 days 02:10:01.049000,2025-07-06 15:17:41.662,1,6.0,False,,False,False
0 days 02:13:59.749000,RUS,63,0 days 00:02:17.522000,39.0,3.0,0 days 02:12:04.554000,,0 days 00:00:56.444000,0 days 00:00:49.949000,0 days 00:00:31.129000,0 days 02:12:38.683000,0 days 02:13:28.632000,0 days 02:13:59.761000,285.0,194.0,203.0,299.0,False,HARD,1.0,True,Mercedes,0 days 02:11:42.227000,2025-07-06 15:19:22.840,12,14.0,False,,False,False
0 days 02:15:45.489000,RUS,63,0 days 00:01:45.740000,40.0,3.0,,,0 days 00:00:33.925000,0 days 00:00:44.179000,0 days 00:00:27.636000,0 days 02:14:33.686000,0 days 02:15:17.865000,0 days 02:15:45.501000,290.0,242.0,238.0,310.0,False,HARD,2.0,True,Mercedes,0 days 02:13:59.749000,2025-07-06 15:21:40.362,1,14.0,False,,False,True
0 days 02:17:26.578000,RUS,63,0 days 00:01:41.089000,41.0,3.0,,,0 days 00:00:32.213000,0 days 00:00:42.195000,0 days 00:00:26.681000,0 days 02:16:17.714000,0 days 02:16:59.909000,0 days 02:17:26.590000,298.0,245.0,246.0,311.0,True,HARD,3.0,True,Mercedes,0 days 02:15:45.489000,2025-07-06 15:23:26.102,1,14.0,False,,False,True
0 days 02:19:07.232000,RUS,63,0 days 00:01:40.654000,42.0,3.0,,,0 days 00:00:31.360000,0 days 00:00:42.412000,0 days 00:00:26.882000,0 days 02:17:57.950000,0 days 02:18:40.362000,0 days 02:19:07.244000,300.0,250.0,248.0,313.0,True,HARD,4.0,True,Mercedes,0 days 02:17:26.578000,2025-07-06 15:25:07.191,12,13.0,False,,False,True
