Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:19:34.221000,NOR,4,0 days 00:01:33.510000,15.0,1.0,,,0 days 00:00:32.866000,0 days 00:00:42.525000,0 days 00:00:18.119000,0 days 01:18:33.622000,0 days 01:19:16.147000,0 days 01:19:34.266000,282.0,297.0,263.0,299.0,False,MEDIUM,15.0,True,McLaren,0 days 01:18:00.711000,2025-04-06 05:25:41.141,1,2.0,False,,False,True
0 days 01:21:07.622000,NOR,4,0 days 00:01:33.401000,16.0,1.0,,,0 days 00:00:32.626000,0 days 00:00:42.666000,0 days 00:00:18.109000,0 days 01:20:06.892000,0 days 01:20:49.558000,0 days 01:21:07.667000,,299.0,262.0,299.0,True,MEDIUM,16.0,True,McLaren,0 days 01:19:34.221000,2025-04-06 05:27:14.651,1,2.0,False,,False,True
0 days 01:22:40.950000,NOR,4,0 days 00:01:33.328000,17.0,1.0,,,0 days 00:00:32.645000,0 days 00:00:42.599000,0 days 00:00:18.084000,0 days 01:21:40.312000,0 days 01:22:22.911000,0 days 01:22:40.995000,,300.0,263.0,299.0,True,MEDIUM,17.0,True,McLaren,0 days 01:21:07.622000,2025-04-06 05:28:48.052,1,2.0,False,,False,True
0 days 01:24:14.211000,NOR,4,0 days 00:01:33.261000,18.0,1.0,,,0 days 00:00:32.527000,0 days 00:00:42.562000,0 days 00:00:18.172000,0 days 01:23:13.522000,0 days 01:23:56.084000,0 days 01:24:14.256000,,299.0,263.0,299.0,True,MEDIUM,18.0,True,McLaren,0 days 01:22:40.950000,2025-04-06 05:30:21.380,1,2.0,False,,False,True
0 days 01:25:47.199000,NOR,4,0 days 00:01:32.988000,19.0,1.0,,,0 days 00:00:32.465000,0 days 00:00:42.471000,0 days 00:00:18.052000,0 days 01:24:46.721000,0 days 01:25:29.192000,0 days 01:25:47.244000,281.0,300.0,264.0,300.0,True,MEDIUM,19.0,True,McLaren,0 days 01:24:14.211000,2025-04-06 05:31:54.641,1,2.0,False,,False,True
0 days 01:27:20.318000,NOR,4,0 days 00:01:33.119000,20.0,1.0,,,0 days 00:00:32.493000,0 days 00:00:42.539000,0 days 00:00:18.087000,0 days 01:26:19.737000,0 days 01:27:02.276000,0 days 01:27:20.363000,282.0,300.0,264.0,300.0,False,MEDIUM,20.0,True,McLaren,0 days 01:25:47.199000,2025-04-06 05:33:27.629,1,2.0,False,,False,True
0 days 01:28:55.352000,NOR,4,0 days 00:01:35.034000,21.0,1.0,,0 days 01:28:54.184000,0 days 00:00:32.337000,0 days 00:00:42.480000,0 days 00:00:20.217000,0 days 01:27:52.700000,0 days 01:28:35.180000,0 days 01:28:55.397000,284.0,299.0,,300.0,False,MEDIUM,21.0,True,McLaren,0 days 01:27:20.318000,2025-04-06 05:35:00.748,1,2.0,False,,False,False
0 days 01:30:50.149000,NOR,4,0 days 00:01:54.797000,22.0,2.0,0 days 01:29:17.403000,,0 days 00:00:54.865000,0 days 00:00:41.955000,0 days 00:00:17.977000,0 days 01:29:50.262000,0 days 01:30:32.217000,0 days 01:30:50.194000,281.0,300.0,267.0,300.0,False,HARD,1.0,True,McLaren,0 days 01:28:55.352000,2025-04-06 05:36:35.782,1,6.0,False,,False,False
0 days 01:32:22.868000,NOR,4,0 days 00:01:32.719000,23.0,2.0,,,0 days 00:00:32.903000,0 days 00:00:41.891000,0 days 00:00:17.925000,0 days 01:31:23.097000,0 days 01:32:04.988000,0 days 01:32:22.913000,284.0,302.0,268.0,300.0,True,HARD,2.0,True,McLaren,0 days 01:30:50.149000,2025-04-06 05:38:30.579,1,6.0,False,,False,True
0 days 01:33:55.585000,NOR,4,0 days 00:01:32.717000,24.0,2.0,,,0 days 00:00:32.773000,0 days 00:00:41.938000,0 days 00:00:18.006000,0 days 01:32:55.686000,0 days 01:33:37.624000,0 days 01:33:55.630000,280.0,304.0,268.0,303.0,True,HARD,3.0,True,McLaren,0 days 01:32:22.868000,2025-04-06 05:40:03.298,1,5.0,False,,False,True
0 days 01:35:27.823000,NOR,4,0 days 00:01:32.238000,25.0,2.0,,,0 days 00:00:32.511000,0 days 00:00:41.782000,0 days 00:00:17.945000,0 days 01:34:28.141000,0 days 01:35:09.923000,0 days 01:35:27.868000,,301.0,266.0,301.0,True,HARD,4.0,True,McLaren,0 days 01:33:55.585000,2025-04-06 05:41:36.015,1,5.0,False,,False,True
0 days 01:37:00.390000,NOR,4,0 days 00:01:32.567000,26.0,2.0,,,0 days 00:00:32.632000,0 days 00:00:42.004000,0 days 00:00:17.931000,0 days 01:36:00.500000,0 days 01:36:42.504000,0 days 01:37:00.435000,281.0,300.0,266.0,301.0,False,HARD,5.0,True,McLaren,0 days 01:35:27.823000,2025-04-06 05:43:08.253,1,4.0,False,,False,True
0 days 01:38:32.693000,NOR,4,0 days 00:01:32.303000,27.0,2.0,,,0 days 00:00:32.505000,0 days 00:00:41.844000,0 days 00:00:17.954000,0 days 01:37:32.940000,0 days 01:38:14.784000,0 days 01:38:32.738000,,301.0,267.0,302.0,False,HARD,6.0,True,McLaren,0 days 01:37:00.390000,2025-04-06 05:44:40.820,1,4.0,False,,False,True
0 days 01:40:04.777000,NOR,4,0 days 00:01:32.084000,28.0,2.0,,,0 days 00:00:32.409000,0 days 00:00:41.727000,0 days 00:00:17.948000,0 days 01:39:05.147000,0 days 01:39:46.874000,0 days 01:40:04.822000,282.0,302.0,268.0,300.0,True,HARD,7.0,True,McLaren,0 days 01:38:32.693000,2025-04-06 05:46:13.123,1,4.0,False,,False,True
0 days 01:41:36.953000,NOR,4,0 days 00:01:32.176000,29.0,2.0,,,0 days 00:00:32.303000,0 days 00:00:41.922000,0 days 00:00:17.951000,0 days 01:40:37.125000,0 days 01:41:19.047000,0 days 01:41:36.998000,,301.0,267.0,300.0,False,HARD,8.0,True,McLaren,0 days 01:40:04.777000,2025-04-06 05:47:45.207,1,4.0,False,,False,True
