Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 03:15:23.653000,LEC,16,0 days 00:01:46.438000,30.0,2.0,,,0 days 00:00:30.943000,0 days 00:00:46.774000,0 days 00:00:28.721000,0 days 03:14:08.186000,0 days 03:14:54.960000,0 days 03:15:23.681000,317.0,207.0,221.0,,True,MEDIUM,18.0,True,Ferrari,0 days 03:13:37.215000,2025-07-27 15:19:05.185,1,3.0,False,,False,True
0 days 03:17:10.072000,LEC,16,0 days 00:01:46.419000,31.0,2.0,,,0 days 00:00:30.942000,0 days 00:00:46.845000,0 days 00:00:28.632000,0 days 03:15:54.623000,0 days 03:16:41.468000,0 days 03:17:10.100000,318.0,207.0,221.0,,True,MEDIUM,19.0,True,Ferrari,0 days 03:15:23.653000,2025-07-27 15:20:51.623,1,3.0,False,,False,True
0 days 03:18:56.538000,LEC,16,0 days 00:01:46.466000,32.0,2.0,,,0 days 00:00:31.054000,0 days 00:00:46.767000,0 days 00:00:28.645000,0 days 03:17:41.154000,0 days 03:18:27.921000,0 days 03:18:56.566000,317.0,209.0,220.0,,False,MEDIUM,20.0,True,Ferrari,0 days 03:17:10.072000,2025-07-27 15:22:38.042,1,3.0,False,,False,True
0 days 03:20:43.069000,LEC,16,0 days 00:01:46.531000,33.0,2.0,,,0 days 00:00:30.981000,0 days 00:00:46.897000,0 days 00:00:28.653000,0 days 03:19:27.547000,0 days 03:20:14.444000,0 days 03:20:43.097000,318.0,208.0,221.0,,False,MEDIUM,21.0,True,Ferrari,0 days 03:18:56.538000,2025-07-27 15:24:24.508,1,3.0,False,,False,True
0 days 03:22:29.615000,LEC,16,0 days 00:01:46.546000,34.0,2.0,,,0 days 00:00:30.994000,0 days 00:00:46.814000,0 days 00:00:28.738000,0 days 03:21:14.091000,0 days 03:22:00.905000,0 days 03:22:29.643000,316.0,209.0,220.0,,False,MEDIUM,22.0,True,Ferrari,0 days 03:20:43.069000,2025-07-27 15:26:11.039,1,3.0,False,,False,True
0 days 03:24:16.106000,LEC,16,0 days 00:01:46.491000,35.0,2.0,,,0 days 00:00:30.982000,0 days 00:00:46.855000,0 days 00:00:28.654000,0 days 03:23:00.625000,0 days 03:23:47.480000,0 days 03:24:16.134000,318.0,208.0,221.0,,False,MEDIUM,23.0,True,Ferrari,0 days 03:22:29.615000,2025-07-27 15:27:57.585,1,3.0,False,,False,True
0 days 03:26:03.403000,LEC,16,0 days 00:01:47.297000,36.0,2.0,,,0 days 00:00:30.926000,0 days 00:00:46.920000,0 days 00:00:29.451000,0 days 03:24:47.060000,0 days 03:25:33.980000,0 days 03:26:03.431000,317.0,209.0,219.0,,False,MEDIUM,24.0,True,Ferrari,0 days 03:24:16.106000,2025-07-27 15:29:44.076,1,3.0,False,,False,True
0 days 03:27:50.168000,LEC,16,0 days 00:01:46.765000,37.0,2.0,,,0 days 00:00:31.296000,0 days 00:00:46.807000,0 days 00:00:28.662000,0 days 03:26:34.727000,0 days 03:27:21.534000,0 days 03:27:50.196000,316.0,207.0,220.0,,False,MEDIUM,25.0,True,Ferrari,0 days 03:26:03.403000,2025-07-27 15:31:31.373,1,3.0,False,,False,True
0 days 03:29:36.515000,LEC,16,0 days 00:01:46.347000,38.0,2.0,,,0 days 00:00:30.976000,0 days 00:00:46.788000,0 days 00:00:28.583000,0 days 03:28:21.172000,0 days 03:29:07.960000,0 days 03:29:36.543000,315.0,210.0,221.0,313.0,True,MEDIUM,26.0,True,Ferrari,0 days 03:27:50.168000,2025-07-27 15:33:18.138,1,3.0,False,,False,True
0 days 03:31:22.709000,LEC,16,0 days 00:01:46.194000,39.0,2.0,,,0 days 00:00:30.882000,0 days 00:00:46.724000,0 days 00:00:28.588000,0 days 03:30:07.425000,0 days 03:30:54.149000,0 days 03:31:22.737000,318.0,210.0,220.0,315.0,True,MEDIUM,27.0,True,Ferrari,0 days 03:29:36.515000,2025-07-27 15:35:04.485,1,3.0,False,,False,True
0 days 03:33:08.883000,LEC,16,0 days 00:01:46.174000,40.0,2.0,,,0 days 00:00:30.874000,0 days 00:00:46.776000,0 days 00:00:28.524000,0 days 03:31:53.611000,0 days 03:32:40.387000,0 days 03:33:08.911000,,211.0,221.0,,True,MEDIUM,28.0,True,Ferrari,0 days 03:31:22.709000,2025-07-27 15:36:50.679,1,3.0,False,,False,True
0 days 03:34:55.067000,LEC,16,0 days 00:01:46.184000,41.0,2.0,,,0 days 00:00:30.918000,0 days 00:00:46.647000,0 days 00:00:28.619000,0 days 03:33:39.829000,0 days 03:34:26.476000,0 days 03:34:55.095000,316.0,211.0,220.0,316.0,False,MEDIUM,29.0,True,Ferrari,0 days 03:33:08.883000,2025-07-27 15:38:36.853,1,3.0,False,,False,True
0 days 03:36:41.382000,LEC,16,0 days 00:01:46.315000,42.0,2.0,,,0 days 00:00:30.981000,0 days 00:00:46.760000,0 days 00:00:28.574000,0 days 03:35:26.076000,0 days 03:36:12.836000,0 days 03:36:41.410000,319.0,210.0,221.0,315.0,False,MEDIUM,30.0,True,Ferrari,0 days 03:34:55.067000,2025-07-27 15:40:23.037,1,3.0,False,,False,True
0 days 03:38:27.962000,LEC,16,0 days 00:01:46.580000,43.0,2.0,,,0 days 00:00:30.936000,0 days 00:00:47.030000,0 days 00:00:28.614000,0 days 03:37:12.346000,0 days 03:37:59.376000,0 days 03:38:27.990000,,210.0,221.0,316.0,False,MEDIUM,31.0,True,Ferrari,0 days 03:36:41.382000,2025-07-27 15:42:09.352,1,3.0,False,,False,True
0 days 03:40:15.166000,LEC,16,0 days 00:01:47.204000,44.0,2.0,,,0 days 00:00:31,0 days 00:00:47.158000,0 days 00:00:29.046000,0 days 03:38:58.990000,0 days 03:39:46.148000,0 days 03:40:15.194000,321.0,207.0,220.0,315.0,False,MEDIUM,32.0,True,Ferrari,0 days 03:38:27.962000,2025-07-27 15:43:55.932,1,3.0,False,,False,True
0 days 02:18:05.985000,HAM,44,0 days 00:03:33.712000,1.0,1.0,0 days 02:15:53.006000,,,0 days 00:01:01.046000,0 days 00:00:39.267000,,0 days 02:17:26.806000,0 days 02:18:06.156000,253.0,172.0,192.0,248.0,False,INTERMEDIATE,1.0,True,Ferrari,0 days 02:14:32.096000,2025-07-27 14:20:00.066,14,18.0,False,,False,False
0 days 02:20:57.716000,HAM,44,,2.0,1.0,,,0 days 00:00:49.033000,0 days 00:01:10.908000,0 days 00:00:51.653000,0 days 02:18:55.263000,0 days 02:20:06.238000,0 days 02:20:57.804000,275.0,160.0,197.0,258.0,False,INTERMEDIATE,2.0,True,Ferrari,0 days 02:18:05.985000,2025-07-27 14:23:33.955,4,18.0,False,,False,False
0 days 02:23:50.073000,HAM,44,,3.0,1.0,,,0 days 00:00:46.616000,0 days 00:01:15.447000,0 days 00:00:50.387000,0 days 02:21:44.432000,0 days 02:22:59.774000,0 days 02:23:50.212000,213.0,160.0,193.0,264.0,False,INTERMEDIATE,3.0,True,Ferrari,0 days 02:20:57.716000,2025-07-27 14:26:25.686,4,18.0,False,,False,False
0 days 02:26:35.302000,HAM,44,,4.0,1.0,,,0 days 00:00:52.163000,0 days 00:01:08.825000,0 days 00:00:44.270000,0 days 02:24:42.467000,0 days 02:25:51.341000,0 days 02:26:35.522000,214.0,143.0,214.0,252.0,False,INTERMEDIATE,4.0,True,Ferrari,0 days 02:23:50.073000,2025-07-27 14:29:18.043,41,18.0,False,,False,False
0 days 02:28:38.879000,HAM,44,0 days 00:02:03.577000,5.0,1.0,,,0 days 00:00:33.191000,0 days 00:00:58.196000,0 days 00:00:32.190000,0 days 02:27:08.581000,0 days 02:28:06.777000,0 days 02:28:38.967000,304.0,173.0,211.0,285.0,True,INTERMEDIATE,5.0,True,Ferrari,0 days 02:26:35.302000,2025-07-27 14:32:03.272,1,18.0,False,,False,True
0 days 02:30:41.031000,HAM,44,0 days 00:02:02.152000,6.0,1.0,,,0 days 00:00:33.502000,0 days 00:00:56.678000,0 days 00:00:31.972000,0 days 02:29:12.469000,0 days 02:30:09.147000,0 days 02:30:41.119000,313.0,171.0,208.0,293.0,True,INTERMEDIATE,6.0,True,Ferrari,0 days 02:28:38.879000,2025-07-27 14:34:06.849,1,17.0,False,,False,True
0 days 02:32:43.541000,HAM,44,0 days 00:02:02.510000,7.0,1.0,,,0 days 00:00:33.377000,0 days 00:00:57.518000,0 days 00:00:31.615000,0 days 02:31:14.496000,0 days 02:32:12.014000,0 days 02:32:43.629000,308.0,169.0,207.0,297.0,False,INTERMEDIATE,7.0,True,Ferrari,0 days 02:30:41.031000,2025-07-27 14:36:09.001,1,16.0,False,,False,True
0 days 02:34:45.140000,HAM,44,0 days 00:02:01.599000,8.0,1.0,,,0 days 00:00:33.197000,0 days 00:00:56.553000,0 days 00:00:31.849000,0 days 02:33:16.826000,0 days 02:34:13.379000,0 days 02:34:45.228000,317.0,172.0,204.0,295.0,True,INTERMEDIATE,8.0,True,Ferrari,0 days 02:32:43.541000,2025-07-27 14:38:11.511,1,14.0,False,,False,True
0 days 02:36:49.529000,HAM,44,0 days 00:02:04.389000,9.0,1.0,,,0 days 00:00:33.446000,0 days 00:00:58.843000,0 days 00:00:32.100000,0 days 02:35:18.674000,0 days 02:36:17.517000,0 days 02:36:49.617000,312.0,169.0,203.0,301.0,False,INTERMEDIATE,9.0,True,Ferrari,0 days 02:34:45.140000,2025-07-27 14:40:13.110,1,13.0,False,,False,True
0 days 02:38:52.986000,HAM,44,0 days 00:02:03.457000,10.0,1.0,,,0 days 00:00:33.847000,0 days 00:00:57.247000,0 days 00:00:32.363000,0 days 02:37:23.464000,0 days 02:38:20.711000,0 days 02:38:53.074000,304.0,169.0,202.0,297.0,False,INTERMEDIATE,10.0,True,Ferrari,0 days 02:36:49.529000,2025-07-27 14:42:17.499,1,13.0,False,,False,True
0 days 02:41:03.583000,HAM,44,0 days 00:02:10.597000,11.0,1.0,,0 days 02:40:59.936000,0 days 00:00:34.016000,0 days 00:00:59.124000,0 days 00:00:37.457000,0 days 02:39:27.090000,0 days 02:40:26.214000,0 days 02:41:03.671000,309.0,167.0,,299.0,False,INTERMEDIATE,11.0,True,Ferrari,0 days 02:38:52.986000,2025-07-27 14:44:20.956,1,14.0,False,,False,False
0 days 02:43:15.797000,HAM,44,0 days 00:02:12.214000,12.0,2.0,0 days 02:41:23.170000,,0 days 00:00:49.518000,0 days 00:00:52.978000,0 days 00:00:29.718000,0 days 02:41:53.189000,0 days 02:42:46.167000,0 days 02:43:15.885000,302.0,201.0,219.0,267.0,False,MEDIUM,1.0,True,Ferrari,0 days 02:41:03.583000,2025-07-27 14:46:31.553,1,17.0,False,,False,False
0 days 02:45:06.847000,HAM,44,0 days 00:01:51.050000,13.0,2.0,,,0 days 00:00:32.496000,0 days 00:00:49.245000,0 days 00:00:29.309000,0 days 02:43:48.381000,0 days 02:44:37.626000,0 days 02:45:06.935000,307.0,205.0,220.0,303.0,True,MEDIUM,2.0,True,Ferrari,0 days 02:43:15.797000,2025-07-27 14:48:43.767,1,9.0,False,,False,True
0 days 02:46:56.411000,HAM,44,0 days 00:01:49.564000,14.0,2.0,,,0 days 00:00:31.986000,0 days 00:00:48.479000,0 days 00:00:29.099000,0 days 02:45:38.921000,0 days 02:46:27.400000,0 days 02:46:56.499000,311.0,204.0,221.0,307.0,True,MEDIUM,3.0,True,Ferrari,0 days 02:45:06.847000,2025-07-27 14:50:34.817,1,7.0,False,,False,True
