Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:29:01.125000,ANT,12,0 days 00:01:22.500000,24.0,1.0,,,0 days 00:00:26.230000,0 days 00:00:28.843000,0 days 00:00:27.427000,0 days 01:28:04.855000,0 days 01:28:33.698000,0 days 01:29:01.125000,,255.0,277.0,296.0,False,HARD,24.0,True,Mercedes,0 days 01:27:38.625000,2025-05-18 13:35:12.540,1,5.0,False,,False,True
0 days 01:30:23.439000,ANT,12,0 days 00:01:22.314000,25.0,1.0,,,0 days 00:00:26.159000,0 days 00:00:28.782000,0 days 00:00:27.373000,0 days 01:29:27.284000,0 days 01:29:56.066000,0 days 01:30:23.439000,213.0,256.0,276.0,298.0,False,HARD,25.0,True,Mercedes,0 days 01:29:01.125000,2025-05-18 13:36:35.040,1,5.0,False,,False,True
0 days 01:31:45.719000,ANT,12,0 days 00:01:22.280000,26.0,1.0,,,0 days 00:00:25.997000,0 days 00:00:28.783000,0 days 00:00:27.500000,0 days 01:30:49.436000,0 days 01:31:18.219000,0 days 01:31:45.719000,214.0,257.0,275.0,294.0,False,HARD,26.0,True,Mercedes,0 days 01:30:23.439000,2025-05-18 13:37:57.354,1,5.0,False,,False,True
0 days 01:33:08.580000,ANT,12,0 days 00:01:22.861000,27.0,1.0,,,0 days 00:00:26.633000,0 days 00:00:28.873000,0 days 00:00:27.355000,0 days 01:32:12.352000,0 days 01:32:41.225000,0 days 01:33:08.580000,213.0,257.0,276.0,295.0,False,HARD,27.0,True,Mercedes,0 days 01:31:45.719000,2025-05-18 13:39:19.634,1,6.0,False,,False,True
0 days 01:34:30.977000,ANT,12,0 days 00:01:22.397000,28.0,1.0,,,0 days 00:00:25.865000,0 days 00:00:28.920000,0 days 00:00:27.612000,0 days 01:33:34.445000,0 days 01:34:03.365000,0 days 01:34:30.977000,215.0,257.0,275.0,294.0,False,HARD,28.0,True,Mercedes,0 days 01:33:08.580000,2025-05-18 13:40:42.495,1,6.0,False,,False,True
0 days 01:36:16.970000,ANT,12,0 days 00:01:45.993000,29.0,1.0,,0 days 01:36:12.616000,0 days 00:00:26.147000,0 days 00:00:40.237000,0 days 00:00:39.609000,0 days 01:34:57.124000,0 days 01:35:37.361000,0 days 01:36:16.970000,212.0,170.0,,194.0,False,HARD,29.0,True,Mercedes,0 days 01:34:30.977000,2025-05-18 13:42:04.892,126,6.0,False,,False,False
0 days 01:38:29.534000,ANT,12,0 days 00:02:12.564000,30.0,2.0,0 days 01:36:42.556000,,0 days 00:00:56.343000,0 days 00:00:38.731000,0 days 00:00:37.490000,0 days 01:37:13.313000,0 days 01:37:52.044000,0 days 01:38:29.534000,155.0,197.0,188.0,225.0,False,MEDIUM,1.0,True,Mercedes,0 days 01:36:16.970000,2025-05-18 13:43:50.885,67,6.0,False,,False,False
0 days 01:39:54.321000,ANT,12,0 days 00:01:24.787000,31.0,2.0,,,0 days 00:00:29.228000,0 days 00:00:28.476000,0 days 00:00:27.083000,0 days 01:38:58.762000,0 days 01:39:27.238000,0 days 01:39:54.321000,217.0,259.0,276.0,296.0,False,MEDIUM,2.0,True,Mercedes,0 days 01:38:29.534000,2025-05-18 13:46:03.449,71,6.0,False,,False,False
0 days 01:41:15.982000,ANT,12,0 days 00:01:21.661000,32.0,2.0,,,0 days 00:00:25.980000,0 days 00:00:28.608000,0 days 00:00:27.073000,0 days 01:40:20.301000,0 days 01:40:48.909000,0 days 01:41:15.982000,218.0,258.0,274.0,294.0,False,MEDIUM,3.0,True,Mercedes,0 days 01:39:54.321000,2025-05-18 13:47:28.236,1,6.0,False,,False,True
0 days 01:42:36.602000,ANT,12,0 days 00:01:20.620000,33.0,2.0,,,0 days 00:00:25.790000,0 days 00:00:28.084000,0 days 00:00:26.746000,0 days 01:41:41.772000,0 days 01:42:09.856000,0 days 01:42:36.602000,,258.0,277.0,293.0,True,MEDIUM,4.0,True,Mercedes,0 days 01:41:15.982000,2025-05-18 13:48:49.897,1,6.0,False,,False,True
0 days 01:43:58.470000,ANT,12,0 days 00:01:21.868000,34.0,2.0,,,0 days 00:00:26.162000,0 days 00:00:28.655000,0 days 00:00:27.051000,0 days 01:43:02.764000,0 days 01:43:31.419000,0 days 01:43:58.470000,216.0,258.0,275.0,291.0,False,MEDIUM,5.0,True,Mercedes,0 days 01:42:36.602000,2025-05-18 13:50:10.517,1,7.0,False,,False,True
0 days 01:45:19.648000,ANT,12,0 days 00:01:21.178000,35.0,2.0,,,0 days 00:00:25.778000,0 days 00:00:28.523000,0 days 00:00:26.877000,0 days 01:44:24.248000,0 days 01:44:52.771000,0 days 01:45:19.648000,215.0,257.0,274.0,291.0,False,MEDIUM,6.0,True,Mercedes,0 days 01:43:58.470000,2025-05-18 13:51:32.385,1,7.0,False,,False,True
0 days 01:46:40.470000,ANT,12,0 days 00:01:20.822000,36.0,2.0,,,0 days 00:00:25.738000,0 days 00:00:28.236000,0 days 00:00:26.848000,0 days 01:45:45.386000,0 days 01:46:13.622000,0 days 01:46:40.470000,218.0,257.0,274.0,297.0,False,MEDIUM,7.0,True,Mercedes,0 days 01:45:19.648000,2025-05-18 13:52:53.563,1,7.0,False,,False,True
0 days 01:48:01.556000,ANT,12,0 days 00:01:21.086000,37.0,2.0,,,0 days 00:00:25.835000,0 days 00:00:28.354000,0 days 00:00:26.897000,0 days 01:47:06.305000,0 days 01:47:34.659000,0 days 01:48:01.556000,,258.0,276.0,295.0,False,MEDIUM,8.0,True,Mercedes,0 days 01:46:40.470000,2025-05-18 13:54:14.385,1,7.0,False,,False,True
0 days 01:49:23.500000,ANT,12,0 days 00:01:21.944000,38.0,2.0,,,0 days 00:00:26.282000,0 days 00:00:28.675000,0 days 00:00:26.987000,0 days 01:48:27.838000,0 days 01:48:56.513000,0 days 01:49:23.500000,,257.0,276.0,295.0,False,MEDIUM,9.0,True,Mercedes,0 days 01:48:01.556000,2025-05-18 13:55:35.471,1,8.0,False,,False,True
0 days 01:50:44.681000,ANT,12,0 days 00:01:21.181000,39.0,2.0,,,0 days 00:00:25.689000,0 days 00:00:28.388000,0 days 00:00:27.104000,0 days 01:49:49.189000,0 days 01:50:17.577000,0 days 01:50:44.681000,221.0,258.0,274.0,291.0,False,MEDIUM,10.0,True,Mercedes,0 days 01:49:23.500000,2025-05-18 13:56:57.415,1,8.0,False,,False,True
0 days 01:52:05.637000,ANT,12,0 days 00:01:20.956000,40.0,2.0,,,0 days 00:00:25.675000,0 days 00:00:28.286000,0 days 00:00:26.995000,0 days 01:51:10.356000,0 days 01:51:38.642000,0 days 01:52:05.637000,220.0,257.0,273.0,293.0,False,MEDIUM,11.0,True,Mercedes,0 days 01:50:44.681000,2025-05-18 13:58:18.596,1,8.0,False,,False,True
0 days 01:53:26.623000,ANT,12,0 days 00:01:20.986000,41.0,2.0,,,0 days 00:00:25.648000,0 days 00:00:28.293000,0 days 00:00:27.045000,0 days 01:52:31.285000,0 days 01:52:59.578000,0 days 01:53:26.623000,,256.0,272.0,290.0,False,MEDIUM,12.0,True,Mercedes,0 days 01:52:05.637000,2025-05-18 13:59:39.552,1,8.0,False,,False,True
0 days 01:54:47.642000,ANT,12,0 days 00:01:21.019000,42.0,2.0,,,0 days 00:00:25.661000,0 days 00:00:28.294000,0 days 00:00:27.064000,0 days 01:53:52.284000,0 days 01:54:20.578000,0 days 01:54:47.642000,218.0,255.0,272.0,296.0,False,MEDIUM,13.0,True,Mercedes,0 days 01:53:26.623000,2025-05-18 14:01:00.538,1,8.0,False,,False,True
0 days 01:56:08.263000,ANT,12,0 days 00:01:20.621000,43.0,2.0,,,0 days 00:00:25.584000,0 days 00:00:28.204000,0 days 00:00:26.833000,0 days 01:55:13.226000,0 days 01:55:41.430000,0 days 01:56:08.263000,,259.0,276.0,297.0,False,MEDIUM,14.0,True,Mercedes,0 days 01:54:47.642000,2025-05-18 14:02:21.557,1,8.0,False,,False,True
0 days 01:57:29.097000,ANT,12,0 days 00:01:20.834000,44.0,2.0,,,0 days 00:00:25.460000,0 days 00:00:28.418000,0 days 00:00:26.956000,0 days 01:56:33.723000,0 days 01:57:02.141000,0 days 01:57:29.097000,216.0,256.0,273.0,297.0,False,MEDIUM,15.0,True,Mercedes,0 days 01:56:08.263000,2025-05-18 14:03:42.178,1,8.0,False,,False,True
0 days 01:58:26.290000,ANT,12,,45.0,2.0,,,,,,,,,,,,,,MEDIUM,16.0,True,Mercedes,0 days 01:57:29.097000,,1,,False,,True,False
0 days 00:57:24.321000,RUS,63,0 days 00:01:24.968000,1.0,1.0,,,,0 days 00:00:28.636000,0 days 00:00:27.123000,,0 days 00:56:57.345000,0 days 00:57:24.454000,215.0,256.0,274.0,297.0,False,MEDIUM,4.0,False,Mercedes,0 days 00:55:59.147000,2025-05-18 13:03:33.062,1,3.0,False,,False,False
0 days 00:58:45.917000,RUS,63,0 days 00:01:21.596000,2.0,1.0,,,0 days 00:00:26.157000,0 days 00:00:28.386000,0 days 00:00:27.053000,0 days 00:57:50.494000,0 days 00:58:18.880000,0 days 00:58:45.933000,218.0,256.0,276.0,294.0,True,MEDIUM,5.0,False,Mercedes,0 days 00:57:24.321000,2025-05-18 13:04:58.236,1,3.0,False,,False,True
0 days 01:00:07.535000,RUS,63,0 days 00:01:21.618000,3.0,1.0,,,0 days 00:00:25.973000,0 days 00:00:28.523000,0 days 00:00:27.122000,0 days 00:59:11.906000,0 days 00:59:40.429000,0 days 01:00:07.551000,219.0,255.0,273.0,296.0,False,MEDIUM,6.0,False,Mercedes,0 days 00:58:45.917000,2025-05-18 13:06:19.832,1,3.0,False,,False,True
0 days 01:01:29.242000,RUS,63,0 days 00:01:21.707000,4.0,1.0,,,0 days 00:00:26.121000,0 days 00:00:28.562000,0 days 00:00:27.024000,0 days 01:00:33.672000,0 days 01:01:02.234000,0 days 01:01:29.258000,215.0,254.0,274.0,299.0,False,MEDIUM,7.0,False,Mercedes,0 days 01:00:07.535000,2025-05-18 13:07:41.450,1,3.0,False,,False,True
0 days 01:02:50.627000,RUS,63,0 days 00:01:21.385000,5.0,1.0,,,0 days 00:00:25.902000,0 days 00:00:28.408000,0 days 00:00:27.075000,0 days 01:01:55.160000,0 days 01:02:23.568000,0 days 01:02:50.643000,218.0,256.0,274.0,294.0,True,MEDIUM,8.0,False,Mercedes,0 days 01:01:29.242000,2025-05-18 13:09:03.157,1,3.0,False,,False,True
0 days 01:04:12.400000,RUS,63,0 days 00:01:21.773000,6.0,1.0,,,0 days 00:00:25.879000,0 days 00:00:28.641000,0 days 00:00:27.253000,0 days 01:03:16.522000,0 days 01:03:45.163000,0 days 01:04:12.416000,217.0,252.0,273.0,294.0,False,MEDIUM,9.0,False,Mercedes,0 days 01:02:50.627000,2025-05-18 13:10:24.542,1,3.0,False,,False,True
0 days 01:05:33.905000,RUS,63,0 days 00:01:21.505000,7.0,1.0,,,0 days 00:00:25.886000,0 days 00:00:28.320000,0 days 00:00:27.299000,0 days 01:04:38.302000,0 days 01:05:06.622000,0 days 01:05:33.921000,218.0,257.0,275.0,297.0,False,MEDIUM,10.0,False,Mercedes,0 days 01:04:12.400000,2025-05-18 13:11:46.315,1,3.0,False,,False,True
0 days 01:06:55.649000,RUS,63,0 days 00:01:21.744000,8.0,1.0,,,0 days 00:00:26.012000,0 days 00:00:28.639000,0 days 00:00:27.093000,0 days 01:05:59.933000,0 days 01:06:28.572000,0 days 01:06:55.665000,219.0,257.0,275.0,298.0,False,MEDIUM,11.0,False,Mercedes,0 days 01:05:33.905000,2025-05-18 13:13:07.820,1,3.0,False,,False,True
0 days 01:08:18.144000,RUS,63,0 days 00:01:22.495000,9.0,1.0,,,0 days 00:00:26.326000,0 days 00:00:28.969000,0 days 00:00:27.200000,0 days 01:07:21.991000,0 days 01:07:50.960000,0 days 01:08:18.160000,205.0,254.0,274.0,298.0,False,MEDIUM,12.0,False,Mercedes,0 days 01:06:55.649000,2025-05-18 13:14:29.564,1,3.0,False,,False,True
0 days 01:09:41.240000,RUS,63,0 days 00:01:23.096000,10.0,1.0,,,0 days 00:00:26.386000,0 days 00:00:29.081000,0 days 00:00:27.629000,0 days 01:08:44.546000,0 days 01:09:13.627000,0 days 01:09:41.256000,210.0,252.0,274.0,296.0,False,MEDIUM,13.0,False,Mercedes,0 days 01:08:18.144000,2025-05-18 13:15:52.059,1,3.0,False,,False,True
0 days 01:11:10.514000,RUS,63,0 days 00:01:29.274000,11.0,1.0,,0 days 01:11:06.108000,0 days 00:00:27.059000,0 days 00:00:29.828000,0 days 00:00:32.387000,0 days 01:10:08.315000,0 days 01:10:38.143000,0 days 01:11:10.530000,199.0,256.0,,298.0,False,MEDIUM,14.0,False,Mercedes,0 days 01:09:41.240000,2025-05-18 13:17:15.155,1,10.0,False,,False,False
0 days 01:12:54.219000,RUS,63,0 days 00:01:43.705000,12.0,2.0,0 days 01:11:35.824000,,0 days 00:00:48.384000,0 days 00:00:28.029000,0 days 00:00:27.292000,0 days 01:11:58.914000,0 days 01:12:26.943000,0 days 01:12:54.235000,218.0,258.0,273.0,293.0,False,HARD,1.0,True,Mercedes,0 days 01:11:10.514000,2025-05-18 13:18:44.429,1,16.0,False,,False,False
0 days 01:14:15.553000,RUS,63,0 days 00:01:21.334000,13.0,2.0,,,0 days 00:00:25.756000,0 days 00:00:28.382000,0 days 00:00:27.196000,0 days 01:13:19.991000,0 days 01:13:48.373000,0 days 01:14:15.569000,,256.0,275.0,294.0,True,HARD,2.0,True,Mercedes,0 days 01:12:54.219000,2025-05-18 13:20:28.134,1,14.0,False,,False,True
0 days 01:15:36.963000,RUS,63,0 days 00:01:21.410000,14.0,2.0,,,0 days 00:00:25.981000,0 days 00:00:28.346000,0 days 00:00:27.083000,0 days 01:14:41.550000,0 days 01:15:09.896000,0 days 01:15:36.979000,217.0,257.0,276.0,293.0,False,HARD,3.0,True,Mercedes,0 days 01:14:15.553000,2025-05-18 13:21:49.468,1,14.0,False,,False,True
0 days 01:16:58.319000,RUS,63,0 days 00:01:21.356000,15.0,2.0,,,0 days 00:00:25.899000,0 days 00:00:28.395000,0 days 00:00:27.062000,0 days 01:16:02.878000,0 days 01:16:31.273000,0 days 01:16:58.335000,214.0,257.0,276.0,294.0,False,HARD,4.0,True,Mercedes,0 days 01:15:36.963000,2025-05-18 13:23:10.878,1,13.0,False,,False,True
0 days 01:18:19.889000,RUS,63,0 days 00:01:21.570000,16.0,2.0,,,0 days 00:00:25.822000,0 days 00:00:28.424000,0 days 00:00:27.324000,0 days 01:17:24.157000,0 days 01:17:52.581000,0 days 01:18:19.905000,215.0,256.0,276.0,288.0,False,HARD,5.0,True,Mercedes,0 days 01:16:58.319000,2025-05-18 13:24:32.234,1,13.0,False,,False,True
0 days 01:19:41.552000,RUS,63,0 days 00:01:21.663000,17.0,2.0,,,0 days 00:00:25.807000,0 days 00:00:28.577000,0 days 00:00:27.279000,0 days 01:18:45.712000,0 days 01:19:14.289000,0 days 01:19:41.568000,216.0,256.0,276.0,292.0,False,HARD,6.0,True,Mercedes,0 days 01:18:19.889000,2025-05-18 13:25:53.804,1,13.0,False,,False,True
0 days 01:21:03.108000,RUS,63,0 days 00:01:21.556000,18.0,2.0,,,0 days 00:00:25.928000,0 days 00:00:28.360000,0 days 00:00:27.268000,0 days 01:20:07.496000,0 days 01:20:35.856000,0 days 01:21:03.124000,217.0,257.0,275.0,292.0,False,HARD,7.0,True,Mercedes,0 days 01:19:41.552000,2025-05-18 13:27:15.467,1,13.0,False,,False,True
0 days 01:22:24.642000,RUS,63,0 days 00:01:21.534000,19.0,2.0,,,0 days 00:00:25.765000,0 days 00:00:28.462000,0 days 00:00:27.307000,0 days 01:21:28.889000,0 days 01:21:57.351000,0 days 01:22:24.658000,219.0,257.0,275.0,294.0,False,HARD,8.0,True,Mercedes,0 days 01:21:03.108000,2025-05-18 13:28:37.023,1,13.0,False,,False,True
0 days 01:23:46.722000,RUS,63,0 days 00:01:22.080000,20.0,2.0,,,0 days 00:00:25.779000,0 days 00:00:28.700000,0 days 00:00:27.601000,0 days 01:22:50.437000,0 days 01:23:19.137000,0 days 01:23:46.738000,217.0,255.0,276.0,296.0,False,HARD,9.0,True,Mercedes,0 days 01:22:24.642000,2025-05-18 13:29:58.557,1,13.0,False,,False,True
