Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
0 days 01:24:36.596000,NOR,4,0 days 00:01:21.243000,21.0,1.0,,,0 days 00:00:25.551000,0 days 00:00:28.416000,0 days 00:00:27.276000,0 days 01:23:40.930000,0 days 01:24:09.346000,0 days 01:24:36.622000,,252.0,271.0,293.0,False,MEDIUM,21.0,True,McLaren,0 days 01:23:15.353000,2025-05-18 13:30:49.268,1,2.0,False,,False,True
0 days 01:25:57.514000,NOR,4,0 days 00:01:20.918000,22.0,1.0,,,0 days 00:00:25.523000,0 days 00:00:28.212000,0 days 00:00:27.183000,0 days 01:25:02.145000,0 days 01:25:30.357000,0 days 01:25:57.540000,220.0,256.0,272.0,291.0,False,MEDIUM,22.0,True,McLaren,0 days 01:24:36.596000,2025-05-18 13:32:10.511,1,2.0,False,,False,True
0 days 01:27:18.702000,NOR,4,0 days 00:01:21.188000,23.0,1.0,,,0 days 00:00:25.617000,0 days 00:00:28.345000,0 days 00:00:27.226000,0 days 01:26:23.157000,0 days 01:26:51.502000,0 days 01:27:18.728000,,255.0,273.0,291.0,False,MEDIUM,23.0,True,McLaren,0 days 01:25:57.514000,2025-05-18 13:33:31.429,1,2.0,False,,False,True
0 days 01:28:39.969000,NOR,4,0 days 00:01:21.267000,24.0,1.0,,,0 days 00:00:25.615000,0 days 00:00:28.272000,0 days 00:00:27.380000,0 days 01:27:44.343000,0 days 01:28:12.615000,0 days 01:28:39.995000,221.0,257.0,275.0,293.0,False,MEDIUM,24.0,True,McLaren,0 days 01:27:18.702000,2025-05-18 13:34:52.617,1,2.0,False,,False,True
0 days 01:30:01.527000,NOR,4,0 days 00:01:21.558000,25.0,1.0,,,0 days 00:00:25.734000,0 days 00:00:28.419000,0 days 00:00:27.405000,0 days 01:29:05.729000,0 days 01:29:34.148000,0 days 01:30:01.553000,219.0,257.0,274.0,293.0,False,MEDIUM,25.0,True,McLaren,0 days 01:28:39.969000,2025-05-18 13:36:13.884,1,2.0,False,,False,True
0 days 01:31:22.824000,NOR,4,0 days 00:01:21.297000,26.0,1.0,,,0 days 00:00:25.513000,0 days 00:00:28.311000,0 days 00:00:27.473000,0 days 01:30:27.066000,0 days 01:30:55.377000,0 days 01:31:22.850000,220.0,256.0,274.0,292.0,False,MEDIUM,26.0,True,McLaren,0 days 01:30:01.527000,2025-05-18 13:37:35.442,1,2.0,False,,False,True
0 days 01:32:44.316000,NOR,4,0 days 00:01:21.492000,27.0,1.0,,,0 days 00:00:25.581000,0 days 00:00:28.439000,0 days 00:00:27.472000,0 days 01:31:48.431000,0 days 01:32:16.870000,0 days 01:32:44.342000,,258.0,272.0,292.0,False,MEDIUM,27.0,True,McLaren,0 days 01:31:22.824000,2025-05-18 13:38:56.739,1,2.0,False,,False,True
0 days 01:34:10.501000,NOR,4,0 days 00:01:26.185000,28.0,1.0,,0 days 01:34:06.093000,0 days 00:00:25.728000,0 days 00:00:28.505000,0 days 00:00:31.952000,0 days 01:33:10.070000,0 days 01:33:38.575000,0 days 01:34:10.527000,219.0,255.0,,287.0,False,MEDIUM,28.0,True,McLaren,0 days 01:32:44.316000,2025-05-18 13:40:18.231,1,2.0,False,,False,False
0 days 01:36:15.512000,NOR,4,0 days 00:02:05.011000,29.0,2.0,0 days 01:34:35.600000,,0 days 00:00:48.262000,0 days 00:00:39.411000,0 days 00:00:37.338000,0 days 01:34:58.789000,0 days 01:35:38.200000,0 days 01:36:15.538000,217.0,165.0,211.0,200.0,False,HARD,1.0,True,McLaren,0 days 01:34:10.501000,2025-05-18 13:41:44.416,126,4.0,False,,False,False
0 days 01:38:09.095000,NOR,4,0 days 00:01:53.583000,30.0,2.0,,,0 days 00:00:36.040000,0 days 00:00:39.500000,0 days 00:00:38.043000,0 days 01:36:51.578000,0 days 01:37:31.078000,0 days 01:38:09.121000,162.0,210.0,235.0,272.0,False,HARD,2.0,True,McLaren,0 days 01:36:15.512000,2025-05-18 13:43:49.427,6,3.0,False,,False,False
